2019-01-01 14:03:51,b'This is the confession of his https://t.co/K6GmFG34M1 money recovery was the main objective of #Demonetisation as p\xe2\x80\xa6 https://t.co/AxSkoGXCJK'
2019-01-01 14:00:25,"b'I must say very nice, detailed and to the point interview of PM @narendramodi by @smitaprakash .. Asked question on\xe2\x80\xa6 https://t.co/o3oTul3D7m'"
2019-01-01 13:47:11,"b""In an interview to news agency ANI, Prime Minister Narendra Modi says that note ban was not a 'jhatka', had warned\xe2\x80\xa6 https://t.co/yIaDmzsaBa"""
2019-01-01 13:39:44,"b'WTF is he talking about?! \n""We warned people about noteban?""\n#demonetisation https://t.co/9p2LZfO2fV'"
2019-01-01 13:38:07,"b'@ndtv Whatever #demonetisation was and however much our honourable PM may defend it, it is obvious it hasn\xe2\x80\x99t gone d\xe2\x80\xa6 https://t.co/JhVZUgnFdj'"
2019-01-01 13:30:22,"b""can't hear\ncan't speak\ncan't see\ncan\xe2\x80\x99t believe \n\n#Modi2019Interview \n#LokSabhaElection2019 \n#kisanmuktimarch\xe2\x80\xa6 https://t.co/LFpVH4Vr7j"""
2019-01-01 13:28:55,"b'\xe2\x80\x98Notes Ban Wasn\xe2\x80\x99t A Jhatka, Had Warned People A Year Earlier\xe2\x80\x99 https://t.co/tGNJlwuKL6 #national #demonetisation'"
2019-01-01 13:28:47,"b""'Notes Ban Wasn't A Jhatka, Had Warned People A Year Earlier'\nhttps://t.co/ZyjXHIU6cc\n#Demonetisation #LatestNews\xe2\x80\xa6 https://t.co/8MwTB8lSFq"""
2019-01-01 13:28:45,"b""'Notes Ban Wasn't A Jhatka, Had Warned People A Year Earlier'\nhttps://t.co/RLmU71yDA8 #Demonetisation #LatestNews\xe2\x80\xa6 https://t.co/WoFgT2u6XA"""
2019-01-01 13:26:55,"b""It wasn't jhatka...it's halal #ModiInterview #demonetisation\nhttps://t.co/WXslSlUtGW"""
2019-01-01 13:26:25,b'#Demonetisation raised tax payers numbers - #PMModi - TV9 https://t.co/9T3Y8yCzTz'
2019-01-01 13:23:42,b'@autumnrainwish @ANI Lemme tell you one thing that i am an integral part of this public and i will vote each and ev\xe2\x80\xa6 https://t.co/ThIjJ4bcPm'
2019-01-01 13:21:07,"b'@ndtv \n\nHype:\n\n""PM Modi\'s notes ban move has been repeatedly attacked by the opposition, with the Congress saying I\xe2\x80\xa6 https://t.co/gUyLg2hPVM'"
2019-01-01 13:18:44,b'The left-liberal-secular-commie-paid-Congressi-Vatican media did not inform the nation when Modi ji warned us a yea\xe2\x80\xa6 https://t.co/YJcsfKmaNy'
2019-01-01 13:15:54,b'Biggest scam by @narendramodi. Middle class is not happy with the #Demonetisation #Job #gstforcommonman. U cheated\xe2\x80\xa6 https://t.co/XFn97fc9ph'
2019-01-01 13:09:45,"b'Too late now to ""Advertise"" for #2019Elections . Didnt talk when people suffered &amp; died coz of #Demonetisation &amp; PA\xe2\x80\xa6 https://t.co/u4ErwR8DIn'"
2019-01-01 13:05:55,"b'#Modi\xe2\x80\x99s first interview of New Year 2019: Know what Prime Minister had to say about #RamTemple, #Demonetisation\n\nhttps://t.co/Dc6xR6rSUC'"
2019-01-01 13:04:55,b'@ndtv Maybe this is a signal of another round of #Demonetisation in the offing. i.e. if BJP comes back to power. Do\xe2\x80\xa6 https://t.co/UNScHdGLec'
2019-01-01 13:03:46,b'@ANI This PM #Modi can not even answer scripted questions properly? Choksi and Mallya ran due to #Demonetisation bu\xe2\x80\xa6 https://t.co/ZAN7eYNQ45'
2019-01-01 13:02:10,"b""#Demonetisation wasn't a jhatka, had warned people a year earlier: PM Modi\n@narendramodi  https://t.co/9w4PeVVhIG"""
2019-01-01 13:01:53,b'Till 5 yrs #Modi NEVER FELT the need to clarify #Demonetisation or #GST or #snoopingcontroversy .When people suffer\xe2\x80\xa6 https://t.co/bvm4YfvyOO'
2019-01-01 13:01:11,"b""@Nidhi @smitaprakash I'd thought we would know why we got \xe2\x82\xb92k note after banning 1k. Why we didn't know measurement\xe2\x80\xa6 https://t.co/u2aaYN72tI"""
2019-01-01 12:59:38,b'1000th lie by the establishment on #demonetisation. It proves one thing. The move is finally started to hit Modi po\xe2\x80\xa6 https://t.co/oYWbPDuMqc'
2019-01-01 12:55:44,"b'@CNNnews18 @narendramodi It needs unusually high voltage guts to defy possibility of loosing future elections, &amp; so\xe2\x80\xa6 https://t.co/iHUE8jP3ir'"
2019-01-01 12:55:34,"b""PM Modi says Don't See A Reason For Morale Of BJP Party Workers To Be Down Ahead Of 2019 Elections\n\n#DeMonetisation\xe2\x80\xa6 https://t.co/uBnupwmlYH"""
2019-01-01 12:51:18,b'PM @narendramodi defends #Demonetisation during his first interview of 2019. Watch it live on\xe2\x80\xa6 https://t.co/wbbY0pd23z'
2019-01-01 12:50:24,b'#Demonetisation has helped economy: @narendramodi \n#TheModiInterview'
2019-01-01 12:49:07,b'@republic The effect of #Demonetisation is why some loud voices were/are/will be there.'
2019-01-01 12:48:49,"b""#BIGNEWS: PM @narendramodi on #demonetisation said that it wasn't a sudden quake, the govt had already warned peopl\xe2\x80\xa6 https://t.co/OahAr8qFZK"""
2019-01-01 12:45:46,"b'Exactly. \nThat includes many 2014 BJP voters. \n\nEven in their worst nightmares, they ever expected #demonetisation.\xe2\x80\xa6 https://t.co/32dVAvd9oC'"
2019-01-01 12:42:12,"b""PM @narendramodi on #Demonetisation: This wasn't a jhatka, we had warned people a year before\xe2\x80\xa6 https://t.co/24ZEyh6QRB"""
